frame.time_epoch,frame.len,wlan.fc.type,wlan.fc.subtype,wlan.ta,wlan.ra,wlan.sa,wlan.da,wlan.bssid,wlan.qos.tid,radiotap.dbm_antsignal,ip.src,ip.dst,tcp.srcport,tcp.dstport
1772712023.310809403,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-89,,,,
1772712023.311187397,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712023.400940229,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712023.570642647,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-70,-69,,,,
1772712024.594833428,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-69,-69,-69,,,,
1772712025.516229270,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-70,-70,,,,
1772712025.583218081,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712025.584657053,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712025.584665509,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712025.588779991,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712025.589148850,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712025.589989767,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712025.590728347,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712025.591665624,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-90,-90,-91,,,,
1772712025.592411709,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-80,-86,-80,,,,
1772712025.592852876,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712025.592973563,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-92,,,,
1772712025.593457196,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712025.594564021,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-94,,,,
1772712025.594698378,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712025.595753382,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-90,-90,-91,,,,
1772712025.622563576,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-89,-89,-93,,,,
1772712025.644871895,70,1,13,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.655744213,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.659943613,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-89,,,,
1772712027.660670758,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-92,,,,
1772712027.660781705,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.661335917,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-90,-90,-92,,,,
1772712027.661505923,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712027.662214254,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-94,,,,
