frame.time_epoch,frame.len,wlan.fc.type,wlan.fc.subtype,wlan.ta,wlan.ra,wlan.sa,wlan.da,wlan.bssid,wlan.qos.tid,radiotap.dbm_antsignal,ip.src,ip.dst,tcp.srcport,tcp.dstport
1772706036.659058262,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-75,-71,,,,
1772706039.321688069,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-74,-76,-74,,,,
1772706039.935981440,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-73,-77,-73,,,,
1772706040.142512148,226,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706040.304105458,442,0,5,68:02:b8:42:67:82,7a:fa:bc:1e:5c:95,68:02:b8:42:67:82,7a:fa:bc:1e:5c:95,68:02:b8:42:67:82,,-73,-74,-73,,,,
1772706041.062394347,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-73,-70,,,,
1772706045.262873712,152,2,8,68:02:b8:42:67:82,58:8c:81:5d:48:c0,68:02:b8:42:72:51,58:8c:81:5d:48:c0,68:02:b8:42:67:82,0,-71,-73,-71,,,,
1772706045.263103997,70,1,13,,68:02:b8:42:67:82,,,,,-62,-64,-62,,,,
1772706050.383175050,310,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,86:38:a7:69:e3:d4,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706054.478513473,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706054.691473772,566,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706061.441558623,184,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772706063.537414796,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772706065.950683659,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-86,-86,-90,,,,
1772706073.524855113,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772706076.494446073,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706078.439992483,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706082.026659622,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-87,-87,-89,,,,
1772706085.711037581,70,1,13,,68:02:b8:42:67:82,,,,,-60,-66,-60,,,,
1772706091.447495191,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-89,-89,-90,,,,
1772706097.079496977,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-87,-87,-88,,,,
1772706098.510542108,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706100.251882643,226,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706106.497958477,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706108.548311605,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-87,-87,-88,,,,
1772706109.572295403,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-88,-88,,,,
1772706111.515452084,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772706112.234693017,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-86,-89,-86,,,,
1772706114.587694156,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706119.812388130,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-87,-87,-87,,,,
1772706121.916669005,74,,,,,,,,,-90,-92,-90,,,,
1772706122.771801146,80,1,8,58:8c:81:5d:48:c0,68:02:b8:42:67:82,,,,,-61,-65,-61,,,,
1772706128.516312404,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-88,-89,,,,
1772706138.549237251,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706156.264383941,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706159.643920831,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706162.714512315,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-68,-69,-68,,,,
1772706162.816900292,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772706165.891122401,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706172.753230494,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-86,-86,-88,,,,
1772706175.824118945,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772706180.264054857,423,0,5,c0:c9:e3:ba:dc:4b,1e:99:fe:36:a3:9a,c0:c9:e3:ba:dc:4b,1e:99:fe:36:a3:9a,c0:c9:e3:ba:dc:4b,,-87,-87,-89,,,,
1772706187.805916288,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-88,-90,,,,
1772706192.134105236,86,,,,,,,,,-84,-88,-84,,,,
1772706193.332278643,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-69,-70,-69,,,,
1772706197.736859679,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706197.942453907,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706198.658658995,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706199.682461700,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-72,,,,
1772706202.937537528,114,0,4,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-83,-83,-89,,,,
1772706202.938254439,114,0,4,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-84,-84,-88,,,,
1772706218.318087767,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-68,-70,-68,,,,
1772706227.636554057,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706228.353345503,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-69,-70,-69,,,,
1772706235.423468286,566,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706238.290958988,608,2,0,68:02:b8:42:67:82,33:33:00:00:00:0c,68:02:b8:42:72:51,33:33:00:00:00:0c,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706246.684526541,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706248.324363744,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-88,-89,-88,,,,
1772706248.732707596,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-73,,,,
1772706252.417486021,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-68,-71,-68,,,,
1772706261.762547076,114,0,4,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-84,-84,-90,,,,
1772706269.928260315,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-67,-70,-67,,,,
1772706274.615021775,166,0,4,70:08:94:a6:f7:cf,ff:ff:ff:ff:ff:ff,70:08:94:a6:f7:cf,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-91,-91,-91,,,,
1772706275.766407179,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706276.893981593,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-87,-87,-91,,,,
1772706277.915354082,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-69,-72,-69,,,,
1772706278.535103835,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-86,-86,-87,,,,
1772706293.688083003,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-86,-86,-87,,,,
1772706301.571352424,184,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772706302.800012760,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706303.824092910,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-66,-70,-66,,,,
1772706308.841799653,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706311.812921819,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706316.318286403,321,0,8,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,ff:ff:ff:ff:ff:ff,c0:c9:e3:ba:dc:4b,,-85,-85,-87,,,,
1772706317.648031497,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772706322.768250828,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706323.964092755,423,0,5,c0:c9:e3:ba:dc:4b,30:fd:38:c6:aa:3f,c0:c9:e3:ba:dc:4b,30:fd:38:c6:aa:3f,c0:c9:e3:ba:dc:4b,,-83,-83,-84,,,,
1772706325.636345257,70,1,13,,68:02:b8:42:67:82,,,,,-65,-66,-65,,,,
1772706351.851492462,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706360.813346048,150,0,4,e6:25:ac:8e:9d:61,ff:ff:ff:ff:ff:ff,e6:25:ac:8e:9d:61,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-70,-82,-70,,,,
1772706363.934341635,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706367.517185808,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706381.853655269,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772706383.902016805,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706389.840850662,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706429.981881885,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706433.975681228,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706435.921082207,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706437.969560122,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-74,-72,,,,
1772706442.066839165,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706442.986805803,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706453.943774240,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-71,-70,,,,
1772706455.991848661,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706457.016016919,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706462.954995767,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706465.003051525,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706466.027103274,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706466.844789330,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-74,-71,,,,
1772706466.948566927,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706467.972562191,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706470.020762260,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706476.679659236,566,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706477.191921872,580,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,68:02:b8:42:72:51,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706477.827315100,325,0,8,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,ff:ff:ff:ff:ff:ff,50:d4:f7:fd:dd:22,,-82,-84,-82,,,,
1772706485.995985988,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706491.012792525,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-73,-72,,,,
1772706492.036845075,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706496.030566004,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706502.315714973,86,,,,,,,,,-90,-90,-90,,,,
1772706502.993924190,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706503.255090789,114,0,4,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,bc:10:2f:d0:95:b8,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-83,-83,-89,,,,
1772706504.017701208,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706506.066067030,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-72,,,,
1772706516.101176160,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-70,-70,-71,,,,
1772706522.040291130,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706523.064169871,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706532.075554343,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706549.074207885,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706565.151004662,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706566.894835898,566,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706571.851001676,224,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-27,-29,-27,,,,
1772706571.878314026,224,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-25,-26,-25,,,,
1772706571.899323715,224,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-26,-28,-26,,,,
1772706571.930052875,70,1,13,,68:02:b8:42:67:82,,,,,-27,-27,-27,,,,
1772706571.946968574,224,0,4,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ae:df:17:1c:24:c0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-25,-26,-25,,,,
1772706571.950901171,70,1,13,,68:02:b8:42:67:82,,,,,-27,-27,-27,,,,
1772706571.954453351,70,1,13,,68:02:b8:42:67:82,,,,,-25,-26,-25,,,,
1772706571.958119486,70,1,13,,68:02:b8:42:67:82,,,,,-27,-28,-27,,,,
1772706577.438842457,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706583.173507942,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706583.480488447,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706583.481625350,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706585.528334294,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-71,-71,,,,
1772706585.529482221,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706593.003700502,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706595.563881133,154,2,0,68:02:b8:42:67:82,01:00:5e:00:00:16,72:34:fd:35:7b:41,01:00:5e:00:00:16,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706596.178728599,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
1772706597.103093682,579,2,0,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,86:38:a7:69:e3:d4,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-71,-73,-71,,,,
1772706599.970249131,571,2,0,68:02:b8:42:67:82,01:00:5e:7f:ff:fa,68:02:b8:42:72:51,01:00:5e:7f:ff:fa,68:02:b8:42:67:82,,-70,-72,-70,,,,
1772706611.222756860,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-71,-72,-71,,,,
1772706612.765919663,330,0,8,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,ff:ff:ff:ff:ff:ff,68:02:b8:42:67:82,,-69,-74,-69,,,,
1772706615.224893863,190,2,0,68:02:b8:42:67:82,01:00:5e:00:00:01,86:38:a7:69:e3:d4,01:00:5e:00:00:01,68:02:b8:42:67:82,,-72,-72,-72,,,,
